[Tue Aug 17 00:47:20.380213 2021] [php7:warn] [pid 25999] [client 172.70.82.54:32514] PHP Warning:  "continue" targeting switch is equivalent to "break". Did you mean to use "continue 2"? in /usr/share/phpmyadmin/libraries/config/FormDisplay.php on line 660
[Tue Aug 17 01:03:05.886098 2021] [php7:notice] [pid 25975] [client 203.159.80.44:54728] PHP Notice:  Undefined index: loginDharma in /srv/websites/valdez/core/sessions.php on line 60
[Tue Aug 17 01:03:05.887531 2021] [php7:error] [pid 25975] [client 203.159.80.44:54728] PHP Fatal error:  Uncaught PDOException: SQLSTATE[HY000] [1049] Unknown database 'dh.tordo.prod' in /srv/websites/valdez/core/database.php:5\nStack trace:\n#0 /srv/websites/valdez/core/database.php(5): PDO->__construct()\n#1 /srv/websites/valdez/core/collector_condition.php(54): execute_query()\n#2 /srv/websites/valdez/modules/reporte/controller.php(44): CollectorCondition->get()\n#3 /srv/websites/valdez/controller.php(45): ReporteController->panel()\n#4 {main}\n  thrown in /srv/websites/valdez/core/database.php on line 5
[Tue Aug 17 01:11:53.791784 2021] [php7:notice] [pid 25999] [client 109.248.6.42:40496] PHP Notice:  Undefined index: loginDharma in /srv/websites/valdez/core/sessions.php on line 60
[Tue Aug 17 01:11:53.801778 2021] [php7:warn] [pid 25999] [client 109.248.6.42:40496] PHP Warning:  A non-numeric value encountered in /srv/websites/valdez/modules/reporte/controller.php on line 242
[Tue Aug 17 01:11:53.803929 2021] [php7:warn] [pid 25999] [client 109.248.6.42:40496] PHP Warning:  Invalid argument supplied for foreach() in /srv/websites/valdez/modules/reporte/controller.php on line 336
[Tue Aug 17 01:11:53.806536 2021] [php7:warn] [pid 25999] [client 109.248.6.42:40496] PHP Warning:  Invalid argument supplied for foreach() in /srv/websites/valdez/modules/reporte/view.php on line 61
[Tue Aug 17 01:11:53.807080 2021] [php7:notice] [pid 25999] [client 109.248.6.42:40496] PHP Notice:  Undefined index: data-login-Dharma in /srv/websites/valdez/core/view.php on line 154
[Tue Aug 17 01:11:53.807091 2021] [php7:notice] [pid 25999] [client 109.248.6.42:40496] PHP Notice:  Trying to access array offset on value of type null in /srv/websites/valdez/core/view.php on line 154
[Tue Aug 17 01:11:53.807108 2021] [php7:notice] [pid 25999] [client 109.248.6.42:40496] PHP Notice:  Undefined variable: panel_general in /srv/websites/valdez/core/view.php on line 178
[Tue Aug 17 01:11:53.807113 2021] [php7:notice] [pid 25999] [client 109.248.6.42:40496] PHP Notice:  Undefined variable: panel_objeto in /srv/websites/valdez/core/view.php on line 179
[Tue Aug 17 01:11:53.807146 2021] [php7:notice] [pid 25999] [client 109.248.6.42:40496] PHP Notice:  Undefined index: data-login-Dharma in /srv/websites/valdez/core/view.php on line 16
[Tue Aug 17 01:11:53.807151 2021] [php7:notice] [pid 25999] [client 109.248.6.42:40496] PHP Notice:  Trying to access array offset on value of type null in /srv/websites/valdez/core/view.php on line 16
[Tue Aug 17 01:11:53.807156 2021] [php7:notice] [pid 25999] [client 109.248.6.42:40496] PHP Notice:  Undefined index: data-login-Dharma in /srv/websites/valdez/core/view.php on line 17
[Tue Aug 17 01:11:53.807160 2021] [php7:notice] [pid 25999] [client 109.248.6.42:40496] PHP Notice:  Trying to access array offset on value of type null in /srv/websites/valdez/core/view.php on line 17
[Tue Aug 17 01:11:53.807165 2021] [php7:notice] [pid 25999] [client 109.248.6.42:40496] PHP Notice:  Undefined index: data-login-Dharma in /srv/websites/valdez/core/view.php on line 18
[Tue Aug 17 01:11:53.807169 2021] [php7:notice] [pid 25999] [client 109.248.6.42:40496] PHP Notice:  Trying to access array offset on value of type null in /srv/websites/valdez/core/view.php on line 18
[Tue Aug 17 01:11:53.809090 2021] [php7:notice] [pid 25999] [client 109.248.6.42:40496] PHP Notice:  Undefined index: data-login-Dharma in /srv/websites/valdez/core/view.php on line 107
[Tue Aug 17 01:11:53.809113 2021] [php7:notice] [pid 25999] [client 109.248.6.42:40496] PHP Notice:  Trying to access array offset on value of type null in /srv/websites/valdez/core/view.php on line 107
[Tue Aug 17 01:11:53.809586 2021] [php7:notice] [pid 25999] [client 109.248.6.42:40496] PHP Notice:  Undefined index: data-login-Dharma in /srv/websites/valdez/core/view.php on line 36
[Tue Aug 17 01:11:53.809598 2021] [php7:notice] [pid 25999] [client 109.248.6.42:40496] PHP Notice:  Trying to access array offset on value of type null in /srv/websites/valdez/core/view.php on line 36
[Tue Aug 17 01:11:53.809603 2021] [php7:notice] [pid 25999] [client 109.248.6.42:40496] PHP Notice:  Undefined index: data-login-Dharma in /srv/websites/valdez/core/view.php on line 37
[Tue Aug 17 01:11:53.809607 2021] [php7:notice] [pid 25999] [client 109.248.6.42:40496] PHP Notice:  Trying to access array offset on value of type null in /srv/websites/valdez/core/view.php on line 37
[Tue Aug 17 01:11:53.809612 2021] [php7:notice] [pid 25999] [client 109.248.6.42:40496] PHP Notice:  Undefined index: data-login-Dharma in /srv/websites/valdez/core/view.php on line 38
[Tue Aug 17 01:11:53.809617 2021] [php7:notice] [pid 25999] [client 109.248.6.42:40496] PHP Notice:  Trying to access array offset on value of type null in /srv/websites/valdez/core/view.php on line 38
[Tue Aug 17 01:11:53.809621 2021] [php7:notice] [pid 25999] [client 109.248.6.42:40496] PHP Notice:  Undefined index: data-login-Dharma in /srv/websites/valdez/core/view.php on line 39
[Tue Aug 17 01:11:53.809626 2021] [php7:notice] [pid 25999] [client 109.248.6.42:40496] PHP Notice:  Trying to access array offset on value of type null in /srv/websites/valdez/core/view.php on line 39
[Tue Aug 17 01:13:23.618975 2021] [php7:notice] [pid 25979] [client 172.70.110.190:57660] PHP Notice:  Undefined index: loginDharma in /srv/websites/valdez/core/sessions.php on line 60
[Tue Aug 17 01:13:23.628900 2021] [php7:warn] [pid 25979] [client 172.70.110.190:57660] PHP Warning:  A non-numeric value encountered in /srv/websites/valdez/modules/reporte/controller.php on line 242
[Tue Aug 17 01:13:23.630967 2021] [php7:warn] [pid 25979] [client 172.70.110.190:57660] PHP Warning:  Invalid argument supplied for foreach() in /srv/websites/valdez/modules/reporte/controller.php on line 336
[Tue Aug 17 01:13:23.631740 2021] [php7:warn] [pid 25979] [client 172.70.110.190:57660] PHP Warning:  Invalid argument supplied for foreach() in /srv/websites/valdez/modules/reporte/view.php on line 61
[Tue Aug 17 01:13:23.632301 2021] [php7:notice] [pid 25979] [client 172.70.110.190:57660] PHP Notice:  Undefined index: data-login-Dharma in /srv/websites/valdez/core/view.php on line 154
[Tue Aug 17 01:13:23.632319 2021] [php7:notice] [pid 25979] [client 172.70.110.190:57660] PHP Notice:  Trying to access array offset on value of type null in /srv/websites/valdez/core/view.php on line 154
[Tue Aug 17 01:13:23.632355 2021] [php7:notice] [pid 25979] [client 172.70.110.190:57660] PHP Notice:  Undefined variable: panel_general in /srv/websites/valdez/core/view.php on line 178
[Tue Aug 17 01:13:23.632360 2021] [php7:notice] [pid 25979] [client 172.70.110.190:57660] PHP Notice:  Undefined variable: panel_objeto in /srv/websites/valdez/core/view.php on line 179
[Tue Aug 17 01:13:23.632397 2021] [php7:notice] [pid 25979] [client 172.70.110.190:57660] PHP Notice:  Undefined index: data-login-Dharma in /srv/websites/valdez/core/view.php on line 16
[Tue Aug 17 01:13:23.632402 2021] [php7:notice] [pid 25979] [client 172.70.110.190:57660] PHP Notice:  Trying to access array offset on value of type null in /srv/websites/valdez/core/view.php on line 16
[Tue Aug 17 01:13:23.632406 2021] [php7:notice] [pid 25979] [client 172.70.110.190:57660] PHP Notice:  Undefined index: data-login-Dharma in /srv/websites/valdez/core/view.php on line 17
[Tue Aug 17 01:13:23.632411 2021] [php7:notice] [pid 25979] [client 172.70.110.190:57660] PHP Notice:  Trying to access array offset on value of type null in /srv/websites/valdez/core/view.php on line 17
[Tue Aug 17 01:13:23.632415 2021] [php7:notice] [pid 25979] [client 172.70.110.190:57660] PHP Notice:  Undefined index: data-login-Dharma in /srv/websites/valdez/core/view.php on line 18
[Tue Aug 17 01:13:23.632420 2021] [php7:notice] [pid 25979] [client 172.70.110.190:57660] PHP Notice:  Trying to access array offset on value of type null in /srv/websites/valdez/core/view.php on line 18
[Tue Aug 17 01:13:23.634536 2021] [php7:notice] [pid 25979] [client 172.70.110.190:57660] PHP Notice:  Undefined index: data-login-Dharma in /srv/websites/valdez/core/view.php on line 107
[Tue Aug 17 01:13:23.634562 2021] [php7:notice] [pid 25979] [client 172.70.110.190:57660] PHP Notice:  Trying to access array offset on value of type null in /srv/websites/valdez/core/view.php on line 107
[Tue Aug 17 01:13:23.634740 2021] [php7:notice] [pid 25979] [client 172.70.110.190:57660] PHP Notice:  Undefined index: data-login-Dharma in /srv/websites/valdez/core/view.php on line 36
[Tue Aug 17 01:13:23.634748 2021] [php7:notice] [pid 25979] [client 172.70.110.190:57660] PHP Notice:  Trying to access array offset on value of type null in /srv/websites/valdez/core/view.php on line 36
[Tue Aug 17 01:13:23.634753 2021] [php7:notice] [pid 25979] [client 172.70.110.190:57660] PHP Notice:  Undefined index: data-login-Dharma in /srv/websites/valdez/core/view.php on line 37
[Tue Aug 17 01:13:23.634757 2021] [php7:notice] [pid 25979] [client 172.70.110.190:57660] PHP Notice:  Trying to access array offset on value of type null in /srv/websites/valdez/core/view.php on line 37
[Tue Aug 17 01:13:23.634762 2021] [php7:notice] [pid 25979] [client 172.70.110.190:57660] PHP Notice:  Undefined index: data-login-Dharma in /srv/websites/valdez/core/view.php on line 38
[Tue Aug 17 01:13:23.634766 2021] [php7:notice] [pid 25979] [client 172.70.110.190:57660] PHP Notice:  Trying to access array offset on value of type null in /srv/websites/valdez/core/view.php on line 38
[Tue Aug 17 01:13:23.634785 2021] [php7:notice] [pid 25979] [client 172.70.110.190:57660] PHP Notice:  Undefined index: data-login-Dharma in /srv/websites/valdez/core/view.php on line 39
[Tue Aug 17 01:13:23.634790 2021] [php7:notice] [pid 25979] [client 172.70.110.190:57660] PHP Notice:  Trying to access array offset on value of type null in /srv/websites/valdez/core/view.php on line 39
[Tue Aug 17 01:13:23.855208 2021] [php7:notice] [pid 25978] [client 172.70.110.190:58082] PHP Notice:  Undefined index: loginDharma in /srv/websites/valdez/core/sessions.php on line 60
[Tue Aug 17 01:13:23.865231 2021] [php7:warn] [pid 25978] [client 172.70.110.190:58082] PHP Warning:  A non-numeric value encountered in /srv/websites/valdez/modules/reporte/controller.php on line 242
[Tue Aug 17 01:13:23.867149 2021] [php7:warn] [pid 25978] [client 172.70.110.190:58082] PHP Warning:  Invalid argument supplied for foreach() in /srv/websites/valdez/modules/reporte/controller.php on line 336
[Tue Aug 17 01:13:23.867738 2021] [php7:warn] [pid 25978] [client 172.70.110.190:58082] PHP Warning:  Invalid argument supplied for foreach() in /srv/websites/valdez/modules/reporte/view.php on line 61
[Tue Aug 17 01:13:23.868243 2021] [php7:notice] [pid 25978] [client 172.70.110.190:58082] PHP Notice:  Undefined index: data-login-Dharma in /srv/websites/valdez/core/view.php on line 154
[Tue Aug 17 01:13:23.868254 2021] [php7:notice] [pid 25978] [client 172.70.110.190:58082] PHP Notice:  Trying to access array offset on value of type null in /srv/websites/valdez/core/view.php on line 154
[Tue Aug 17 01:13:23.868270 2021] [php7:notice] [pid 25978] [client 172.70.110.190:58082] PHP Notice:  Undefined variable: panel_general in /srv/websites/valdez/core/view.php on line 178
[Tue Aug 17 01:13:23.868275 2021] [php7:notice] [pid 25978] [client 172.70.110.190:58082] PHP Notice:  Undefined variable: panel_objeto in /srv/websites/valdez/core/view.php on line 179
[Tue Aug 17 01:13:23.868311 2021] [php7:notice] [pid 25978] [client 172.70.110.190:58082] PHP Notice:  Undefined index: data-login-Dharma in /srv/websites/valdez/core/view.php on line 16
[Tue Aug 17 01:13:23.868316 2021] [php7:notice] [pid 25978] [client 172.70.110.190:58082] PHP Notice:  Trying to access array offset on value of type null in /srv/websites/valdez/core/view.php on line 16
[Tue Aug 17 01:13:23.868321 2021] [php7:notice] [pid 25978] [client 172.70.110.190:58082] PHP Notice:  Undefined index: data-login-Dharma in /srv/websites/valdez/core/view.php on line 17
[Tue Aug 17 01:13:23.868325 2021] [php7:notice] [pid 25978] [client 172.70.110.190:58082] PHP Notice:  Trying to access array offset on value of type null in /srv/websites/valdez/core/view.php on line 17
[Tue Aug 17 01:13:23.868330 2021] [php7:notice] [pid 25978] [client 172.70.110.190:58082] PHP Notice:  Undefined index: data-login-Dharma in /srv/websites/valdez/core/view.php on line 18
[Tue Aug 17 01:13:23.868335 2021] [php7:notice] [pid 25978] [client 172.70.110.190:58082] PHP Notice:  Trying to access array offset on value of type null in /srv/websites/valdez/core/view.php on line 18
[Tue Aug 17 01:13:23.869759 2021] [php7:notice] [pid 25978] [client 172.70.110.190:58082] PHP Notice:  Undefined index: data-login-Dharma in /srv/websites/valdez/core/view.php on line 107
